record_id,timestamp,charge_point_id,session_id,tariff_type,base_price_kwh,price_per_kwh,original_price,modified_price,price_change_percent,discount_code,discount_applied,expected_discount,final_price,energy_kwh,total_cost,user_role,update_source,is_authorized,request_ip,price_valid_from,previous_update_mins,anomaly_type,label
873,2026-01-26 07:03:00,CP-0003,f0341f63,peak,5.31,7.96,7.96,8.01,0.63,LOYAL15,15,15,6.77,9.97,67.5,system,csms,True,192.168.1.49,2026-01-26 07:03:00,257,rounding_attack,1
874,2026-01-20 05:11:00,CP-0044,7b39f72b,night,5.93,3.56,3.56,3.56,0.0,NONE,0,0,3.56,22.14,78.82,admin,billing_engine,True,192.168.1.16,2026-01-20 05:11:00,1197,none,0
875,2026-01-16 18:35:00,CP-0038,9b0549bd,peak,3.49,5.24,5.24,15.72,200.0,SUMMER20,20,20,4.19,8.05,33.73,admin,billing_engine,True,192.168.1.50,2026-01-16 18:35:00,383,fake_price,1
876,2026-01-06 14:13:00,CP-0033,c85415c5,standard,6.9,6.9,6.9,6.9,0.0,NONE,0,0,6.9,17.67,121.92,operator,csms,True,192.168.1.25,2026-01-06 14:13:00,1371,none,0
877,2026-01-12 21:00:00,CP-0016,e08c4fba,peak,6.88,6.88,6.88,10.32,50.0,SUMMER20,20,20,5.5,29.55,162.53,system,csms,True,192.168.1.38,2026-01-12 21:00:00,365,tariff_shift,1
878,2026-01-16 03:13:00,CP-0039,5cfa910b,night,6.52,3.91,3.91,3.91,0.0,WELCOME10,10,10,3.52,52.62,185.22,system,csms,True,192.168.1.11,2026-01-16 03:13:00,1006,none,0
879,2026-01-07 14:32:00,CP-0036,7af3deb7,standard,3.83,3.83,3.83,0.38,-90.08,SUMMER20,20,20,3.06,51.01,156.09,system,csms,True,192.168.1.27,2026-01-07 14:32:00,1003,fake_price,1
880,2026-01-16 09:40:00,CP-0049,de477fab,standard,6.49,6.49,6.49,6.49,0.0,STOLEN50,79,0,1.36,61.51,83.65,operator,csms,True,192.168.1.9,2026-01-16 09:40:00,938,discount_manipulation,1
881,2026-01-25 04:02:00,CP-0024,23706a38,night,6.13,3.68,3.68,3.68,0.0,FIRST50,50,50,1.84,32.9,60.54,admin,csms,True,192.168.1.34,2026-01-25 04:02:00,811,none,0
882,2026-01-23 00:48:00,CP-0013,41de5737,night,6.28,3.77,3.77,3.77,0.0,WELCOME10,10,10,3.39,26.84,90.99,operator,billing_engine,True,192.168.1.50,2026-01-23 00:48:00,645,none,0
883,2026-01-19 13:10:00,CP-0033,d94d5bd0,standard,5.22,5.22,5.22,5.22,0.0,LOYAL15,15,15,4.44,62.15,275.95,system,csms,True,192.168.1.41,2026-01-19 13:10:00,671,none,0
884,2026-01-29 21:13:00,CP-0033,a14b2c79,standard,4.11,4.11,4.11,4.11,0.0,FIRST50,50,50,2.06,6.5,13.39,system,csms,True,192.168.1.31,2026-01-29 21:13:00,330,none,0
885,2026-01-10 06:28:00,CP-0024,03f13b0d,peak,5.17,7.75,7.75,7.75,0.0,SUMMER20,20,20,6.2,12.45,77.19,system,billing_engine,True,192.168.1.35,2026-01-10 06:28:00,1380,none,0
886,2026-01-21 20:24:00,CP-0042,db88303b,peak,2.88,4.32,4.32,1.07,-75.23,NONE,0,0,4.32,28.08,121.31,user,unknown,False,10.251.21.207,2026-01-21 20:24:00,135,unauthorized_update,1
887,2026-01-05 07:20:00,CP-0012,966380ab,peak,4.67,7.0,7.0,7.0,0.0,LOYAL15,15,15,5.95,46.14,274.53,admin,billing_engine,True,192.168.1.31,2026-01-05 07:20:00,1315,none,0
888,2026-01-03 21:37:00,CP-0037,82d4a027,standard,7.24,7.24,7.24,7.24,0.0,STOLEN50,61,0,2.82,14.45,40.75,system,billing_engine,True,192.168.1.23,2026-01-03 21:37:00,922,discount_manipulation,1
889,2026-01-15 07:17:00,CP-0017,fca0f1bd,peak,4.1,6.15,6.15,-0.5,-100.0,WELCOME10,10,10,5.54,54.08,299.6,operator,billing_engine,True,192.168.1.50,2026-01-15 07:17:00,555,negative_price,1
890,2026-01-30 17:43:00,CP-0025,889ffed6,peak,6.74,10.11,10.11,10.11,0.0,SUMMER20,20,20,8.09,77.34,625.68,admin,csms,True,192.168.1.10,2026-01-30 17:43:00,1025,none,0
891,2026-01-21 18:50:00,CP-0001,ea01532b,peak,5.39,8.08,8.08,8.08,0.0,NONE,0,0,8.08,42.64,344.53,admin,billing_engine,True,192.168.1.11,2026-01-21 18:50:00,531,none,0
892,2026-01-16 22:00:00,CP-0010,87131df9,standard,5.82,5.82,5.82,5.82,0.0,NONE,0,0,5.82,14.24,82.88,admin,billing_engine,True,192.168.1.35,2026-01-16 22:00:00,1181,none,0
893,2026-01-29 09:16:00,CP-0044,5ebc7d47,standard,4.75,4.75,4.75,4.75,0.0,SUMMER20,20,20,3.8,74.22,282.04,admin,csms,True,192.168.1.6,2026-01-29 09:16:00,250,none,0
894,2026-01-02 01:25:00,CP-0030,58c97f4d,peak,8.09,4.85,4.85,12.13,150.1,SUMMER20,20,20,3.88,74.59,289.41,admin,csms,True,192.168.1.48,2026-01-02 01:25:00,1178,tariff_shift,1
895,2026-01-30 17:36:00,CP-0017,771cec6f,peak,3.09,4.63,4.63,4.63,0.0,SUMMER20,20,20,3.7,40.79,150.92,admin,csms,True,192.168.1.19,2026-01-30 17:36:00,1285,none,0
896,2026-01-25 16:10:00,CP-0048,52e5100c,standard,5.94,5.94,5.94,5.94,0.0,LOYAL15,15,15,5.05,51.82,261.69,operator,billing_engine,True,192.168.1.6,2026-01-25 16:10:00,319,none,0
897,2026-01-15 14:57:00,CP-0011,2c6164e5,standard,5.44,5.44,5.44,5.44,0.0,SUMMER20,20,20,4.35,76.11,331.08,operator,csms,True,192.168.1.15,2026-01-15 14:57:00,519,none,0
898,2026-01-20 13:09:00,CP-0048,f29ee3cf,standard,4.09,4.09,4.09,4.09,0.0,SUMMER20,20,20,3.27,47.1,154.02,operator,billing_engine,True,192.168.1.38,2026-01-20 13:09:00,877,none,0
899,2026-01-03 19:06:00,CP-0004,77acc7ad,peak,6.57,9.86,9.86,9.81,-0.51,NONE,0,0,9.86,27.12,267.4,operator,billing_engine,True,192.168.1.7,2026-01-03 19:06:00,1324,rounding_attack,1
900,2026-01-24 08:38:00,CP-0017,9ea67510,peak,4.79,7.19,7.19,21.57,200.0,FIRST50,50,50,3.6,18.35,66.06,operator,csms,True,192.168.1.2,2026-01-24 08:38:00,7,abnormal_price_change,1
901,2026-01-06 23:28:00,CP-0037,b84ec433,standard,3.46,3.46,3.46,3.46,0.0,NONE,0,0,3.46,54.46,188.43,admin,billing_engine,True,192.168.1.23,2026-01-06 23:28:00,142,none,0
902,2026-01-04 09:27:00,CP-0049,773af6d8,standard,6.25,6.25,6.25,6.25,0.0,NONE,0,0,6.25,65.0,406.25,system,billing_engine,True,192.168.1.19,2026-01-04 09:27:00,1388,none,0
903,2026-01-09 08:29:00,CP-0001,f8d7b5fc,peak,3.14,4.71,4.71,4.71,0.0,LOYAL15,15,15,4.0,76.16,304.64,operator,billing_engine,True,192.168.1.22,2026-01-09 08:29:00,961,none,0
904,2026-01-08 19:48:00,CP-0035,def0b0ee,peak,3.07,4.6,4.6,18.4,300.0,SUMMER20,20,20,3.68,29.2,107.46,operator,billing_engine,True,192.168.1.18,2026-01-08 19:48:00,802,fake_price,1
905,2026-01-26 02:27:00,CP-0004,c56a3f77,night,4.33,2.6,2.6,2.6,0.0,NONE,0,0,2.6,50.72,131.87,system,csms,True,192.168.1.49,2026-01-26 02:27:00,485,none,0
906,2026-01-21 16:40:00,CP-0005,9f039cdc,standard,3.94,3.94,3.94,3.94,0.0,FIRST50,50,50,1.97,58.52,115.28,admin,billing_engine,True,192.168.1.22,2026-01-21 16:40:00,714,none,0
907,2026-01-16 09:35:00,CP-0024,6bcebdf1,standard,6.96,6.96,6.96,6.96,0.0,FIRST50,50,50,3.48,64.57,224.7,admin,billing_engine,True,192.168.1.34,2026-01-16 09:35:00,143,none,0
908,2026-01-09 04:14:00,CP-0005,332713ab,night,8.5,5.1,5.1,5.1,0.0,SUMMER20,20,20,4.08,27.18,110.89,admin,csms,True,192.168.1.43,2026-01-09 04:14:00,749,none,0
909,2026-01-18 10:21:00,CP-0011,e4e5dc59,standard,4.43,4.43,4.43,4.43,0.0,WELCOME10,10,10,3.99,29.74,118.66,system,billing_engine,True,192.168.1.19,2026-01-18 10:21:00,1416,none,0
910,2026-01-23 12:45:00,CP-0008,6adabd9b,standard,4.67,4.67,4.67,4.67,0.0,NONE,0,0,4.67,9.63,44.97,system,csms,True,192.168.1.37,2026-01-23 12:45:00,1159,none,0
911,2026-01-14 12:36:00,CP-0024,5eab3c32,standard,3.26,3.26,3.26,0.81,-75.15,LOYAL15,15,15,2.77,18.84,52.19,user,unknown,False,10.164.83.154,2026-01-14 12:36:00,709,unauthorized_update,1
912,2026-01-16 17:30:00,CP-0028,f4c1ba87,peak,5.82,8.73,8.73,8.73,0.0,LOYAL15,15,15,7.42,79.75,591.75,system,billing_engine,True,192.168.1.23,2026-01-16 17:30:00,989,none,0
913,2026-01-16 09:11:00,CP-0009,d30937f0,standard,4.31,4.31,4.31,4.31,0.0,NONE,0,0,4.31,25.57,110.21,admin,billing_engine,True,192.168.1.45,2026-01-16 09:11:00,318,none,0
914,2026-01-09 06:00:00,CP-0041,a7dede52,peak,3.21,4.81,4.81,4.81,0.0,FIRST50,50,50,2.4,64.75,155.4,system,csms,True,192.168.1.40,2026-01-09 06:00:00,909,none,0
915,2026-01-26 12:02:00,CP-0039,3d6c9954,standard,7.84,7.84,7.84,7.84,0.0,LOYAL15,15,15,6.66,23.78,158.37,admin,csms,True,192.168.1.44,2026-01-26 12:02:00,1238,none,0
916,2026-01-15 21:04:00,CP-0031,d7557611,standard,7.72,7.72,7.72,7.72,0.0,ADMIN100,98,0,0.15,47.98,7.2,system,billing_engine,True,192.168.1.22,2026-01-15 21:04:00,832,discount_manipulation,1
917,2026-01-04 17:28:00,CP-0050,af8ae575,peak,7.69,11.54,11.54,11.54,0.0,WELCOME10,10,10,10.39,65.89,684.6,admin,billing_engine,True,192.168.1.46,2026-01-04 17:28:00,1309,none,0
918,2026-01-23 20:13:00,CP-0020,1db67522,peak,4.22,6.33,6.33,-1.0,-100.0,WELCOME10,10,10,5.7,79.72,454.4,operator,csms,True,192.168.1.40,2026-01-23 20:13:00,248,negative_price,1
919,2026-01-28 14:11:00,CP-0015,903ae612,standard,6.11,6.11,6.11,6.11,0.0,WELCOME10,10,10,5.5,23.93,131.62,operator,billing_engine,True,192.168.1.28,2026-01-28 14:11:00,831,none,0
920,2026-01-17 11:12:00,CP-0037,5db12cae,standard,5.35,5.35,5.35,26.75,400.0,LOYAL15,15,15,4.55,77.15,351.03,system,billing_engine,True,192.168.1.6,2026-01-17 11:12:00,411,fake_price,1
921,2026-01-04 00:43:00,CP-0041,50f9e817,night,3.9,2.34,2.34,2.34,0.0,LOYAL15,15,15,1.99,49.23,97.97,admin,billing_engine,True,192.168.1.8,2026-01-04 00:43:00,1175,none,0
922,2026-01-27 11:18:00,CP-0001,702ab079,standard,6.42,6.42,6.42,6.37,-0.78,SUMMER20,20,20,5.14,9.51,48.88,operator,billing_engine,True,192.168.1.39,2026-01-27 11:18:00,573,rounding_attack,1
923,2026-01-18 15:02:00,CP-0041,ae1e55f6,standard,4.5,4.5,4.5,4.5,0.0,NONE,0,0,4.5,20.93,94.19,system,csms,True,192.168.1.45,2026-01-18 15:02:00,636,none,0
924,2026-01-14 00:07:00,CP-0033,58973fa8,night,3.6,2.16,2.16,2.16,0.0,SUMMER20,20,20,1.73,34.13,59.04,system,csms,True,192.168.1.37,2026-01-14 00:07:00,845,none,0
925,2026-01-03 12:58:00,CP-0015,38ab265a,standard,7.11,7.11,7.11,7.11,0.0,NONE,0,0,7.11,45.14,320.95,system,csms,True,192.168.1.12,2026-01-03 12:58:00,915,none,0
926,2026-01-29 04:46:00,CP-0023,2baeb8eb,night,5.91,3.55,3.55,3.55,0.0,ADMIN100,61,0,1.38,24.11,33.27,admin,csms,True,192.168.1.8,2026-01-29 04:46:00,1414,discount_manipulation,1
927,2026-01-26 14:44:00,CP-0037,c8d14553,standard,4.49,4.49,4.49,13.47,200.0,NONE,0,0,4.49,77.23,346.76,system,billing_engine,True,192.168.1.27,2026-01-26 14:44:00,2,abnormal_price_change,1
928,2026-01-08 21:50:00,CP-0046,9163bff9,peak,7.73,7.73,7.73,11.6,50.06,FIRST50,50,50,3.87,52.51,203.21,system,csms,True,192.168.1.25,2026-01-08 21:50:00,741,tariff_shift,1
929,2026-01-24 20:58:00,CP-0018,b3885af3,peak,6.0,9.0,9.0,9.0,0.0,LOYAL15,15,15,7.65,21.97,168.07,admin,billing_engine,True,192.168.1.26,2026-01-24 20:58:00,1237,none,0
930,2026-01-09 18:44:00,CP-0020,4080742c,peak,6.61,9.92,9.92,9.92,0.0,WELCOME10,10,10,8.93,36.57,326.57,admin,billing_engine,True,192.168.1.40,2026-01-09 18:44:00,1300,none,0
931,2026-01-29 21:57:00,CP-0049,5987ff3c,standard,5.74,5.74,5.74,5.74,0.0,FIRST50,50,50,2.87,60.48,173.58,system,csms,True,192.168.1.33,2026-01-29 21:57:00,768,none,0
932,2026-01-15 06:27:00,CP-0009,caee4eda,peak,7.39,11.08,11.08,11.08,0.0,NONE,0,0,11.08,27.53,305.03,system,csms,True,192.168.1.31,2026-01-15 06:27:00,703,none,0
933,2026-01-28 04:01:00,CP-0006,1106bc68,night,7.77,4.66,4.66,4.66,0.0,LOYAL15,15,15,3.96,21.24,84.11,system,billing_engine,True,192.168.1.31,2026-01-28 04:01:00,409,none,0
934,2026-01-18 05:05:00,CP-0043,6f227348,night,4.6,2.76,2.76,2.76,0.0,SUMMER20,20,20,2.21,29.89,66.06,operator,billing_engine,True,192.168.1.14,2026-01-18 05:05:00,1326,none,0
935,2026-01-03 12:03:00,CP-0031,e7b30662,night,4.5,4.5,4.5,2.7,-40.0,SUMMER20,20,20,3.6,73.12,263.23,system,csms,True,192.168.1.1,2026-01-03 12:03:00,579,tariff_shift,1
936,2026-01-08 00:28:00,CP-0008,f2441783,night,5.3,3.18,3.18,3.18,0.0,FIRST50,50,50,1.59,45.19,71.85,admin,billing_engine,True,192.168.1.20,2026-01-08 00:28:00,1008,none,0
937,2026-01-05 19:56:00,CP-0005,f58eaa66,peak,4.97,7.46,7.46,7.46,0.0,WELCOME10,10,10,6.71,24.62,165.2,operator,csms,True,192.168.1.46,2026-01-05 19:56:00,1134,none,0
938,2026-01-11 19:02:00,CP-0019,35ccee59,peak,7.02,10.53,10.53,10.53,0.0,SUMMER20,20,20,8.42,31.77,267.5,admin,billing_engine,True,192.168.1.18,2026-01-11 19:02:00,314,none,0
939,2026-01-29 11:45:00,CP-0019,472ab8d6,standard,5.0,5.0,5.0,5.0,0.0,NONE,0,0,5.0,70.81,354.05,operator,csms,True,192.168.1.34,2026-01-29 11:45:00,278,none,0
940,2026-01-05 01:39:00,CP-0033,02678d20,night,4.67,2.8,2.8,1.12,-60.0,NONE,0,0,2.8,21.45,60.06,system,csms,True,192.168.1.18,2026-01-05 01:39:00,2,abnormal_price_change,1
941,2026-01-07 02:20:00,CP-0050,370b2b9c,night,7.67,4.6,4.6,4.6,0.0,SUMMER20,20,20,3.68,11.06,40.7,operator,csms,True,192.168.1.21,2026-01-07 02:20:00,1359,none,0
942,2026-01-07 05:46:00,CP-0027,0f556451,night,2.68,1.61,1.61,1.61,0.0,LOYAL15,15,15,1.37,77.09,105.61,operator,billing_engine,True,192.168.1.48,2026-01-07 05:46:00,1364,none,0
943,2026-01-11 23:42:00,CP-0043,09f253e7,standard,5.36,5.36,5.36,5.46,1.87,WELCOME10,10,10,4.82,15.18,73.17,system,billing_engine,True,192.168.1.6,2026-01-11 23:42:00,741,rounding_attack,1
944,2026-01-05 07:38:00,CP-0044,d3252126,peak,2.7,4.05,4.05,4.05,0.0,NONE,0,0,4.05,57.75,233.89,admin,csms,True,192.168.1.48,2026-01-05 07:38:00,150,none,0
945,2026-01-21 17:35:00,CP-0042,4865d44c,peak,8.45,12.67,12.67,3.8,-70.01,FIRST50,50,50,6.33,72.92,461.58,admin,csms,True,192.168.1.18,2026-01-21 17:35:00,339,fake_price,1
946,2026-01-30 05:54:00,CP-0032,3e859ffd,night,8.31,4.99,4.99,2.23,-55.31,FIRST50,50,50,2.5,18.22,45.55,guest,external_api,False,10.161.128.171,2026-01-30 05:54:00,1380,unauthorized_update,1
947,2026-01-10 22:38:00,CP-0031,6b216bdf,standard,3.81,3.81,3.81,3.81,0.0,NONE,0,0,3.81,5.05,19.24,system,csms,True,192.168.1.9,2026-01-10 22:38:00,757,none,0
948,2026-01-20 17:50:00,CP-0034,1c5f04fa,peak,7.38,11.07,11.07,11.07,0.0,WELCOME10,10,10,9.96,27.45,273.4,system,billing_engine,True,192.168.1.36,2026-01-20 17:50:00,1157,none,0
949,2026-01-23 05:40:00,CP-0044,9ea5c99a,night,2.64,1.58,1.58,1.58,0.0,FAKE99,68,0,0.51,45.61,23.26,admin,billing_engine,True,192.168.1.23,2026-01-23 05:40:00,920,discount_manipulation,1
950,2026-01-22 20:06:00,CP-0036,3c08bf99,peak,7.39,11.08,11.08,11.08,0.0,FAKE99,64,0,3.99,52.01,207.52,system,csms,True,192.168.1.35,2026-01-22 20:06:00,869,discount_manipulation,1
951,2026-01-25 13:12:00,CP-0032,2bb210b9,standard,6.81,6.81,6.81,6.81,0.0,FIRST50,50,50,3.4,34.97,118.9,admin,csms,True,192.168.1.49,2026-01-25 13:12:00,278,none,0
952,2026-01-22 13:29:00,CP-0041,7e834b65,standard,4.74,4.74,4.74,4.74,0.0,NONE,0,0,4.74,55.01,260.75,system,billing_engine,True,192.168.1.43,2026-01-22 13:29:00,1059,none,0
953,2026-01-16 18:24:00,CP-0023,00d44324,peak,4.74,7.11,7.11,0.01,-99.86,LOYAL15,15,15,6.04,31.35,189.35,operator,csms,True,192.168.1.14,2026-01-16 18:24:00,969,negative_price,1
954,2026-01-11 16:57:00,CP-0036,fbc058ab,standard,2.74,2.74,2.74,2.74,0.0,FIRST50,50,50,1.37,27.1,37.13,system,billing_engine,True,192.168.1.13,2026-01-11 16:57:00,1220,none,0
955,2026-01-12 07:13:00,CP-0023,abbd7352,peak,4.0,6.0,6.0,6.0,0.0,WELCOME10,10,10,5.4,24.25,130.95,admin,csms,True,192.168.1.4,2026-01-12 07:13:00,850,none,0
956,2026-01-10 04:24:00,CP-0011,5d2b8dd8,night,5.02,3.01,3.01,3.01,0.0,LOYAL15,15,15,2.56,32.75,83.84,system,billing_engine,True,192.168.1.50,2026-01-10 04:24:00,1222,none,0
957,2026-01-28 09:40:00,CP-0004,19ffc40b,standard,6.08,6.08,6.08,6.08,0.0,WELCOME10,10,10,5.47,64.01,350.13,admin,csms,True,192.168.1.37,2026-01-28 09:40:00,480,none,0
958,2026-01-18 02:37:00,CP-0016,589ca640,night,4.98,2.99,2.99,2.99,0.0,NONE,0,0,2.99,46.1,137.84,operator,billing_engine,True,192.168.1.5,2026-01-18 02:37:00,757,none,0
959,2026-01-07 10:28:00,CP-0041,3a59e548,standard,2.91,2.91,2.91,2.91,0.0,FIRST50,50,50,1.46,27.71,40.46,operator,csms,True,192.168.1.23,2026-01-07 10:28:00,1099,none,0
960,2026-01-25 15:35:00,CP-0027,978297a1,standard,7.63,7.63,7.63,7.58,-0.66,WELCOME10,10,10,6.87,69.27,475.88,operator,csms,True,192.168.1.38,2026-01-25 15:35:00,1029,rounding_attack,1
961,2026-01-25 15:22:00,CP-0048,8154ade9,standard,7.15,7.15,7.15,7.15,0.0,FIRST50,50,50,3.58,15.36,54.99,system,csms,True,192.168.1.48,2026-01-25 15:22:00,530,none,0
962,2026-01-05 10:43:00,CP-0047,1fb5ae88,standard,5.18,5.18,5.18,0.52,-89.96,SUMMER20,20,20,4.14,26.25,108.67,admin,csms,True,192.168.1.2,2026-01-05 10:43:00,1328,fake_price,1
963,2026-01-18 02:17:00,CP-0046,8d3c130e,night,2.9,1.74,1.74,1.74,0.0,NONE,0,0,1.74,28.6,49.76,system,billing_engine,True,192.168.1.26,2026-01-18 02:17:00,1376,none,0
964,2026-01-11 08:44:00,CP-0026,999ccb5d,peak,6.13,9.2,9.2,9.2,0.0,SUMMER20,20,20,7.36,73.63,541.92,system,billing_engine,True,192.168.1.50,2026-01-11 08:44:00,639,none,0
965,2026-01-03 22:53:00,CP-0038,66003a77,standard,7.09,7.09,7.09,7.09,0.0,SUMMER20,20,20,5.67,21.2,120.2,admin,billing_engine,True,192.168.1.50,2026-01-03 22:53:00,362,none,0
966,2026-01-06 18:30:00,CP-0026,1c7989be,peak,5.86,8.79,8.79,8.79,0.0,FIRST50,50,50,4.39,53.92,236.71,admin,csms,True,192.168.1.16,2026-01-06 18:30:00,206,none,0
967,2026-01-03 16:48:00,CP-0045,896bb460,standard,6.98,6.98,6.98,6.98,0.0,WELCOME10,10,10,6.28,68.62,430.93,operator,csms,True,192.168.1.19,2026-01-03 16:48:00,677,none,0
968,2026-01-12 16:23:00,CP-0026,00de9dd4,standard,7.44,7.44,7.44,7.44,0.0,NONE,0,0,7.44,52.66,391.79,admin,csms,True,192.168.1.16,2026-01-12 16:23:00,822,none,0
969,2026-01-08 16:01:00,CP-0016,6b2ce4e9,night,4.15,4.15,4.15,2.49,-40.0,SUMMER20,20,20,3.32,67.23,223.2,system,billing_engine,True,192.168.1.6,2026-01-08 16:01:00,1152,tariff_shift,1
970,2026-01-02 19:31:00,CP-0041,cebd0131,peak,3.82,5.73,5.73,14.33,150.09,WELCOME10,10,10,5.16,21.73,112.13,admin,billing_engine,True,192.168.1.40,2026-01-02 19:31:00,8,abnormal_price_change,1
971,2026-01-09 03:20:00,CP-0050,564322d2,night,4.57,2.74,2.74,2.74,0.0,WELCOME10,10,10,2.47,27.86,68.81,operator,billing_engine,True,192.168.1.40,2026-01-09 03:20:00,358,none,0
972,2026-01-08 17:24:00,CP-0020,a4d3bf75,peak,5.41,8.12,8.12,2.44,-69.95,FIRST50,50,50,4.06,47.86,194.31,admin,billing_engine,True,192.168.1.5,2026-01-08 17:24:00,7,abnormal_price_change,1
973,2026-01-20 12:07:00,CP-0021,cd78e346,standard,6.69,6.69,6.69,6.69,0.0,FIRST50,50,50,3.35,56.69,189.91,admin,csms,True,192.168.1.25,2026-01-20 12:07:00,1249,none,0
974,2026-01-24 08:47:00,CP-0049,63cf6dfd,peak,4.46,6.69,6.69,6.79,1.49,WELCOME10,10,10,6.02,8.91,53.64,system,csms,True,192.168.1.41,2026-01-24 08:47:00,968,rounding_attack,1
975,2026-01-22 13:04:00,CP-0017,40de5a7a,standard,7.61,7.61,7.61,7.61,0.0,LOYAL15,15,15,6.47,14.94,96.66,operator,billing_engine,True,192.168.1.17,2026-01-22 13:04:00,89,none,0
976,2026-01-27 19:43:00,CP-0024,c7bda68b,night,5.36,8.04,8.04,3.22,-59.95,WELCOME10,10,10,7.24,43.44,314.51,system,csms,True,192.168.1.17,2026-01-27 19:43:00,393,tariff_shift,1
977,2026-01-04 11:29:00,CP-0030,76cce462,standard,7.48,7.48,7.48,0.01,-99.87,FIRST50,50,50,3.74,52.13,194.97,operator,csms,True,192.168.1.22,2026-01-04 11:29:00,149,negative_price,1
978,2026-01-29 17:57:00,CP-0034,898c21c1,peak,2.82,4.23,4.23,4.23,0.0,SUMMER20,20,20,3.38,78.61,265.7,operator,csms,True,192.168.1.30,2026-01-29 17:57:00,638,none,0
979,2026-01-27 22:11:00,CP-0046,1be59b2c,standard,7.37,7.37,7.37,7.37,0.0,WELCOME10,10,10,6.63,63.21,419.08,operator,csms,True,192.168.1.19,2026-01-27 22:11:00,472,none,0
980,2026-01-05 03:05:00,CP-0027,58436804,night,6.51,3.91,3.91,3.91,0.0,NONE,0,0,3.91,77.8,304.2,system,csms,True,192.168.1.36,2026-01-05 03:05:00,184,none,0
981,2026-01-15 20:22:00,CP-0050,d3a6f5c8,peak,3.46,5.19,5.19,5.24,0.96,NONE,0,0,5.19,59.64,309.53,admin,csms,True,192.168.1.7,2026-01-15 20:22:00,1244,rounding_attack,1
982,2026-01-12 22:44:00,CP-0024,77cd6dcb,standard,7.01,7.01,7.01,-0.5,-100.0,SUMMER20,20,20,5.61,38.89,218.17,system,billing_engine,True,192.168.1.33,2026-01-12 22:44:00,906,negative_price,1
983,2026-01-17 00:28:00,CP-0026,744a17d0,night,2.95,1.77,1.77,1.77,0.0,WELCOME10,10,10,1.59,43.67,69.44,operator,billing_engine,True,192.168.1.30,2026-01-17 00:28:00,1059,none,0
984,2026-01-21 12:55:00,CP-0046,459a8c47,standard,4.73,4.73,4.73,4.73,0.0,WELCOME10,10,10,4.26,68.44,291.55,admin,billing_engine,True,192.168.1.6,2026-01-21 12:55:00,388,none,0
985,2026-01-29 10:26:00,CP-0036,34fa9b71,standard,4.46,4.46,4.46,4.46,0.0,LOYAL15,15,15,3.79,14.55,55.14,operator,billing_engine,True,192.168.1.44,2026-01-29 10:26:00,416,none,0
986,2026-01-28 21:32:00,CP-0026,68ce561f,peak,8.44,8.44,8.44,12.66,50.0,SUMMER20,20,20,6.75,22.07,148.97,system,csms,True,192.168.1.31,2026-01-28 21:32:00,538,tariff_shift,1
987,2026-01-22 17:45:00,CP-0031,27acbc00,peak,4.14,6.21,6.21,6.21,0.0,FIRST50,50,50,3.1,23.28,72.17,system,csms,True,192.168.1.25,2026-01-22 17:45:00,450,none,0
988,2026-01-28 23:59:00,CP-0021,f988b3a8,standard,5.89,5.89,5.89,5.89,0.0,SUMMER20,20,20,4.71,10.09,47.52,system,csms,True,192.168.1.12,2026-01-28 23:59:00,710,none,0
989,2026-01-25 02:15:00,CP-0020,b69f5342,night,8.44,5.06,5.06,5.06,0.0,SUMMER20,20,20,4.05,56.3,228.01,admin,csms,True,192.168.1.6,2026-01-25 02:15:00,890,none,0
990,2026-01-01 00:33:00,CP-0023,c960fead,night,7.39,4.43,4.43,4.43,0.0,SUMMER20,20,20,3.54,26.51,93.85,system,csms,True,192.168.1.45,2026-01-01 00:33:00,1067,none,0
991,2026-01-24 16:32:00,CP-0006,4f8c4659,standard,4.95,4.95,4.95,4.95,0.0,WELCOME10,10,10,4.46,31.54,140.67,admin,billing_engine,True,192.168.1.25,2026-01-24 16:32:00,85,none,0
992,2026-01-09 08:52:00,CP-0018,b58c7c24,peak,6.33,9.5,9.5,-0.5,-100.0,WELCOME10,10,10,8.55,47.68,407.66,operator,csms,True,192.168.1.36,2026-01-09 08:52:00,456,negative_price,1
993,2026-01-30 03:31:00,CP-0040,202df537,night,7.09,4.25,4.25,4.25,0.0,SUMMER20,20,20,3.4,26.23,89.18,operator,billing_engine,True,192.168.1.8,2026-01-30 03:31:00,257,none,0
994,2026-01-08 06:53:00,CP-0008,b7017c83,peak,6.05,9.07,9.07,9.07,0.0,FREE,97,0,0.27,42.29,11.42,system,csms,True,192.168.1.5,2026-01-08 06:53:00,475,discount_manipulation,1
995,2026-01-17 01:54:00,CP-0007,cfb6740f,night,6.93,4.16,4.16,4.16,0.0,LOYAL15,15,15,3.54,20.39,72.18,admin,billing_engine,True,192.168.1.32,2026-01-17 01:54:00,182,none,0
996,2026-01-06 02:58:00,CP-0040,6d30b3a0,night,2.97,1.78,1.78,1.78,0.0,FIRST50,50,50,0.89,5.5,4.9,system,csms,True,192.168.1.31,2026-01-06 02:58:00,820,none,0
997,2026-01-22 22:52:00,CP-0030,eab155a1,standard,8.43,8.43,8.43,8.43,0.0,NONE,0,0,8.43,35.99,303.4,admin,billing_engine,True,192.168.1.40,2026-01-22 22:52:00,1080,none,0
